Date,Front,Next
2018-08-17,2850.1,2857.1
2018-08-20,2857.1,2863.0
2018-08-21,2863.0,2861.8
2018-08-22,2861.8,2857.0
2018-08-23,2857.0,2874.7
2018-08-24,2874.7,2896.7
2018-08-27,2896.7,2897.5
2018-08-28,2897.5,2914.0
2018-08-29,2914.0,2901.1
2018-08-30,2901.1,2901.5
2018-08-31,2901.5,2896.7
2018-09-04,2896.7,2888.6
2018-09-05,2888.6,2878.1
2018-09-06,2878.1,2871.7
2018-09-07,2871.7,2877.1
2018-09-10,2877.1,2887.9
2018-09-11,2887.9,2888.9
2018-09-12,2888.9,2904.2
2018-09-13,2904.2,2905.0
2018-09-14,2905.0,2888.8
2018-09-17,2888.8,2904.3
2018-09-18,2904.3,2907.9
2018-09-19,2907.9,2930.8
2018-09-20,2930.8,2929.7
2018-09-21,2929.7,2919.4
2018-09-24,2919.4,2915.6
2018-09-25,2915.6,2906.0
2018-09-26,2906.0,2914.0
2018-09-27,2914.0,2914.0
2018-09-28,2914.0,2924.6
2018-10-01,2924.6,2923.4
2018-10-02,2923.4,2925.5
2018-10-03,2925.5,2901.6
2018-10-04,2901.6,2885.6
2018-10-05,2885.6,2884.4
2018-10-08,2884.4,2880.3
2018-10-09,2880.3,2785.7
2018-10-10,2785.7,2728.4
2018-10-11,2728.4,2767.1
2018-10-12,2767.1,2750.8
2018-10-15,2750.8,2809.9
2018-10-16,2809.9,2809.2
2018-10-17,2809.2,2768.8
2018-10-18,2768.8,2767.8
2018-10-19,2767.8,2755.9
2018-10-22,2755.9,2740.7
2018-10-23,2740.7,2656.1
2018-10-24,2656.1,2705.6
2018-10-25,2705.6,2658.7
2018-10-26,2658.7,2641.2
2018-10-29,2641.2,2682.6
2018-10-30,2682.6,2711.7
2018-10-31,2711.7,2740.4
2018-11-01,2740.4,2723.1
2018-11-02,2723.1,2738.3
2018-11-05,2738.3,2755.4
2018-11-06,2755.4,2813.9
2018-11-07,2813.9,2806.8
2018-11-08,2806.8,2781.0
2018-11-09,2781.0,2726.2
2018-11-12,2726.2,2722.2
2018-11-13,2722.2,2701.6
2018-11-14,2701.6,2730.2
2018-11-15,2730.2,2736.3
2018-11-16,2736.3,2690.7
2018-11-19,2690.7,2641.9
2018-11-20,2641.9,2649.9
2018-11-21,2649.9,2632.6
2018-11-23,2632.6,2673.4
2018-11-26,2673.4,2682.2
2018-11-27,2682.2,2743.8
2018-11-28,2743.8,2737.8
2018-11-29,2737.8,2760.2
2018-11-30,2760.2,2790.4
2018-12-03,2790.4,2700.1
2018-12-04,2700.1,2695.9
2018-12-06,2695.9,2633.1
2018-12-07,2633.1,2637.7
2018-12-10,2637.7,2636.8
2018-12-11,2636.8,2651.1
2018-12-12,2651.1,2650.5
2018-12-13,2650.5,2599.9
2018-12-14,2599.9,2545.9
2018-12-17,2545.9,2546.2
2018-12-18,2546.2,2507.0
2018-12-19,2507.0,2467.4
2018-12-20,2467.4,2416.6
2018-12-21,2416.6,2351.1
2018-12-24,2351.1,2467.7
2018-12-26,2467.7,2488.8
2018-12-27,2488.8,2485.7
2018-12-28,2485.7,2506.8
2018-12-31,2506.8,2510.0
2019-01-02,2510.0,2447.9
2019-01-03,2447.9,2531.9
2019-01-04,2531.9,2549.7
2019-01-07,2549.7,2574.4
2019-01-08,2574.4,2585.0
2019-01-09,2585.0,2596.6
2019-01-10,2596.6,2596.3
2019-01-11,2596.3,2582.6
2019-01-14,2582.6,2610.3
2019-01-15,2610.3,2616.1
2019-01-16,2616.1,2636.0
2019-01-17,2636.0,2670.7
2019-01-18,2670.7,2632.9
2019-01-22,2632.9,2638.7
2019-01-23,2638.7,2642.3
2019-01-24,2642.3,2664.8
2019-01-25,2664.8,2643.8
2019-01-28,2643.8,2640.0
2019-01-29,2640.0,2681.1
2019-01-30,2681.1,2704.1
2019-01-31,2704.1,2706.5
2019-02-01,2706.5,2724.9
2019-02-04,2724.9,2737.7
2019-02-05,2737.7,2731.6
2019-02-06,2731.6,2706.1
2019-02-07,2706.1,2707.9
2019-02-08,2707.9,2709.8
2019-02-11,2709.8,2744.7
2019-02-12,2744.7,2753.0
2019-02-13,2753.0,2745.7
2019-02-14,2745.7,2775.6
2019-02-15,2775.6,2779.8
2019-02-19,2779.8,2784.7
2019-02-20,2784.7,2774.9
2019-02-21,2774.9,2792.7
2019-02-22,2792.7,2796.1
2019-02-25,2796.1,2793.9
2019-02-26,2793.9,2792.4
2019-02-27,2792.4,2784.5
2019-02-28,2784.5,2803.7
2019-03-01,2803.7,2792.8
2019-03-04,2792.8,2789.7
2019-03-05,2789.7,2771.4
2019-03-06,2771.4,2748.9
2019-03-07,2748.9,2743.1
2019-03-08,2743.1,2783.3
2019-03-11,2783.3,2791.5
2019-03-12,2791.5,2810.9
2019-03-13,2810.9,2808.5
2019-03-14,2808.5,2822.5
2019-03-15,2822.5,2832.9
2019-03-18,2832.9,2832.6
2019-03-19,2832.6,2824.2
2019-03-20,2824.2,2854.9
2019-03-21,2854.9,2800.7
2019-03-22,2800.7,2798.4
2019-03-25,2798.4,2818.5
2019-03-26,2818.5,2805.4
2019-03-27,2805.4,2815.4
2019-03-28,2815.4,2834.4
2019-03-29,2834.4,2867.2
2019-04-01,2867.2,2867.2
2019-04-02,2867.2,2873.4
2019-04-03,2873.4,2879.4
2019-04-04,2879.4,2892.7
2019-04-05,2892.7,2895.8
2019-04-08,2895.8,2878.2
2019-04-09,2878.2,2888.2
2019-04-10,2888.2,2888.3
2019-04-11,2888.3,2907.4
2019-04-12,2907.4,2905.6
2019-04-15,2905.6,2907.1
2019-04-16,2907.1,2900.4
2019-04-17,2900.4,2905.0
2019-04-18,2905.0,2908.0
2019-04-22,2908.0,2933.7
2019-04-23,2933.7,2927.2
2019-04-24,2927.2,2926.2
2019-04-25,2926.2,2939.9
2019-04-26,2939.9,2943.0
2019-04-29,2943.0,2945.8
2019-04-30,2945.8,2923.7
2019-05-01,2923.7,2917.5
2019-05-02,2917.5,2945.6
2019-05-03,2945.6,2932.5
2019-05-06,2932.5,2884.1
2019-05-07,2884.1,2879.4
2019-05-08,2879.4,2870.7
2019-05-09,2870.7,2881.4
2019-05-10,2881.4,2811.9
2019-05-13,2811.9,2834.4
2019-05-14,2834.4,2851.0
2019-05-15,2851.0,2876.3
2019-05-16,2876.3,2859.5
2019-05-17,2859.5,2840.2
2019-05-20,2840.2,2864.4
2019-05-21,2864.4,2856.3
2019-05-22,2856.3,2822.2
2019-05-23,2822.2,2826.1
2019-05-24,2826.1,2802.4
2019-05-28,2802.4,2783.0
2019-05-29,2783.0,2788.9
2019-05-30,2788.9,2752.1
2019-05-31,2752.1,2744.4
2019-06-03,2744.4,2803.3
2019-06-04,2803.3,2826.2
2019-06-05,2826.2,2843.5
2019-06-06,2843.5,2873.3
2019-06-07,2873.3,2886.7
2019-06-10,2886.7,2885.7
2019-06-11,2885.7,2879.8
2019-06-12,2879.8,2891.6
2019-06-13,2891.6,2887.0
2019-06-14,2887.0,2889.7
2019-06-17,2889.7,2917.8
2019-06-18,2917.8,2926.5
2019-06-19,2926.5,2954.2
2019-06-20,2954.2,2950.5
2019-06-21,2950.5,2945.3
2019-06-24,2945.3,2917.4
2019-06-25,2917.4,2913.8
2019-06-26,2913.8,2924.9
2019-06-27,2924.9,2941.8
2019-06-28,2941.8,2964.3
2019-07-01,2964.3,2973.0
2019-07-02,2973.0,2995.8
2019-07-03,2995.8,2990.4
2019-07-05,2990.4,2975.9
2019-07-08,2975.9,2979.6
2019-07-09,2979.6,2993.1
2019-07-10,2993.1,2999.9
2019-07-11,2999.9,3013.8
2019-07-12,3013.8,3014.3
2019-07-15,3014.3,3004.0
2019-07-16,3004.0,2984.4
2019-07-17,2984.4,2995.1
2019-07-18,2995.1,2976.6
2019-07-19,2976.6,2985.0
2019-07-22,2985.0,3005.5
2019-07-23,3005.5,3019.6
2019-07-24,3019.6,3003.7
2019-07-25,3003.7,3025.9
2019-07-26,3025.9,3021.0
2019-07-29,3021.0,3013.2
2019-07-30,3013.2,2980.4
2019-07-31,2980.4,2953.6
2019-08-01,2953.6,2932.1
2019-08-02,2932.1,2844.7
2019-08-05,2844.7,2881.8
2019-08-06,2881.8,2884.0
2019-08-07,2884.0,2938.1
2019-08-08,2938.1,2918.7
2019-08-09,2918.7,2883.8
2019-08-12,2883.8,2926.3
2019-08-13,2926.3,2840.6
2019-08-14,2840.6,2847.6
2019-08-15,2847.6,2888.7
2019-08-16,2888.7,2923.7
2019-08-19,2923.7,2900.5
2019-08-20,2900.5,2924.4
2019-08-21,2924.4,2922.9
2019-08-22,2922.9,2847.1
2019-08-23,2847.1,2878.4
2019-08-26,2878.4,2869.2
2019-08-27,2869.2,2887.9
2019-08-28,2887.9,2924.6
2019-08-29,2924.6,2926.5
2019-08-30,2926.5,2906.3
2019-09-03,2906.3,2937.8
2019-09-04,2937.8,2976.0
2019-09-05,2976.0,2978.7
2019-09-06,2978.7,2978.4
2019-09-09,2978.4,2979.4
2019-09-10,2979.4,3000.9
2019-09-11,3000.9,3009.6
2019-09-12,3009.6,3007.4
2019-09-13,3007.4,2998.0
2019-09-16,2998.0,3005.7
2019-09-17,3005.7,3006.7
2019-09-18,3006.7,3006.8
2019-09-19,3006.8,2992.1
2019-09-20,2992.1,2991.8
2019-09-23,2991.8,2966.6
2019-09-24,2966.6,2984.9
2019-09-25,2984.9,2977.6
2019-09-26,2977.6,2961.8
2019-09-27,2961.8,2976.7
2019-09-30,2976.7,2940.2
2019-10-01,2940.2,2887.6
2019-10-02,2887.6,2910.6
2019-10-03,2910.6,2952.0
2019-10-04,2952.0,2938.8
2019-10-07,2938.8,2893.1
2019-10-08,2893.1,2919.4
2019-10-09,2919.4,2938.1
2019-10-10,2938.1,2970.3
2019-10-11,2970.3,2966.2
2019-10-14,2966.2,2995.7
2019-10-15,2995.7,2989.7
2019-10-16,2989.7,2997.9
2019-10-17,2997.9,2986.2
2019-10-18,2986.2,3006.7
2019-10-21,3006.7,2996.0
2019-10-22,2996.0,3004.5
2019-10-23,3004.5,3010.3
2019-10-24,3010.3,3022.6
2019-10-25,3022.6,3039.4
2019-10-28,3039.4,3036.9
2019-10-29,3036.9,3046.8
2019-10-30,3046.8,3037.6
2019-10-31,3037.6,3066.9
2019-11-01,3066.9,3078.3
2019-11-04,3078.3,3074.6
2019-11-05,3074.6,3076.8
2019-11-06,3076.8,3085.2
2019-11-07,3085.2,3093.1
2019-11-08,3093.1,3087.0
2019-11-11,3087.0,3091.8
2019-11-12,3091.8,3094.0
2019-11-13,3094.0,3096.6
2019-11-14,3096.6,3120.5
2019-11-15,3120.5,3122.0
2019-11-18,3122.0,3120.2
2019-11-19,3120.2,3108.5
2019-11-20,3108.5,3103.5
2019-11-21,3103.5,3110.3
2019-11-22,3110.3,3133.6
2019-11-25,3133.6,3140.5
2019-11-26,3140.5,3153.6
2019-11-27,3153.6,3141.0
2019-11-29,3141.0,3113.9
2019-12-02,3113.9,3093.2
2019-12-03,3093.2,3112.8
2019-12-04,3112.8,3117.4
2019-12-05,3117.4,3145.9
2019-12-06,3145.9,3136.0
2019-12-09,3136.0,3132.5
2019-12-10,3132.5,3141.6
2019-12-11,3141.6,3168.6
2019-12-12,3168.6,3168.8
2019-12-13,3168.8,3191.4
2019-12-16,3191.4,3192.5
2019-12-17,3192.5,3191.1
2019-12-18,3191.1,3205.4
2019-12-19,3205.4,3221.2
2019-12-20,3221.2,3224.0
2019-12-23,3224.0,3223.4
2019-12-24,3223.4,3239.9
2019-12-26,3239.9,3240.0
2019-12-27,3240.0,3221.3
2019-12-30,3221.3,3230.8
2019-12-31,3230.8,3257.8
2020-01-02,3257.8,3234.8
2020-01-03,3234.8,3246.3
2020-01-06,3246.3,3237.2
2020-01-07,3237.2,3253.1
2020-01-08,3253.1,3274.7
2020-01-09,3274.7,3265.3
2020-01-10,3265.3,3288.1
2020-01-13,3288.1,3283.2
2020-01-14,3283.2,3289.3
2020-01-15,3289.3,3316.8
2020-01-16,3316.8,3329.6
2020-01-17,3329.6,3320.8
2020-01-21,3320.8,3321.8
2020-01-22,3321.8,3325.5
2020-01-23,3325.5,3295.5
2020-01-24,3295.5,3243.6
2020-01-27,3243.6,3276.2
2020-01-28,3276.2,3273.4
2020-01-29,3273.4,3283.7
2020-01-30,3283.7,3225.5
2020-01-31,3225.5,3248.9
2020-02-03,3248.9,3297.6
2020-02-04,3297.6,3334.7
2020-02-05,3334.7,3345.8
2020-02-06,3345.8,3327.7
2020-02-07,3327.7,3352.1
2020-02-10,3352.1,3357.8
2020-02-11,3357.8,3379.4
2020-02-12,3379.4,3373.9
2020-02-13,3373.9,3380.2
2020-02-14,3380.2,3370.3
2020-02-18,3370.3,3386.2
2020-02-19,3386.2,3373.2
2020-02-20,3373.2,3337.8
2020-02-21,3337.8,3225.9
2020-02-24,3225.9,3128.2
2020-02-25,3128.2,3116.4
2020-02-26,3116.4,2978.8
2020-02-27,2978.8,2954.2
2020-02-28,2954.2,3090.2
2020-03-02,3090.2,3003.4
2020-03-03,3003.4,3130.1
2020-03-04,3130.1,3023.9
2020-03-05,3023.9,2972.4
2020-03-06,2972.4,2746.6
2020-03-09,2746.6,2882.2
2020-03-10,2882.2,2741.4
2020-03-11,2741.4,2480.6
2020-03-12,2480.6,2711.0
2020-03-13,2711.0,2386.1
2020-03-16,2386.1,2529.2
2020-03-17,2529.2,2398.1
2020-03-18,2398.1,2409.4
2020-03-19,2409.4,2304.9
2020-03-20,2304.9,2237.4
2020-03-23,2237.4,2447.3
2020-03-24,2447.3,2475.6
2020-03-25,2475.6,2630.1
2020-03-26,2630.1,2541.5
2020-03-27,2541.5,2626.7
2020-03-30,2626.7,2584.6
2020-03-31,2584.6,2470.5
2020-04-01,2470.5,2526.9
2020-04-02,2526.9,2488.7
2020-04-03,2488.7,2663.7
2020-04-06,2663.7,2659.4
2020-04-07,2659.4,2750.0
2020-04-08,2750.0,2789.8
2020-04-09,2789.8,2761.6
2020-04-13,2761.6,2846.1
2020-04-14,2846.1,2783.4
2020-04-15,2783.4,2799.6
2020-04-16,2799.6,2874.6
2020-04-17,2874.6,2823.2
2020-04-20,2823.2,2736.6
2020-04-21,2736.6,2799.3
2020-04-22,2799.3,2797.8
2020-04-23,2797.8,2836.7
2020-04-24,2836.7,2878.5
2020-04-27,2878.5,2863.4
2020-04-28,2863.4,2939.5
2020-04-29,2939.5,2912.4
2020-04-30,2912.4,2830.7
2020-05-01,2830.7,2842.7
2020-05-04,2842.7,2868.4
2020-05-05,2868.4,2848.4
2020-05-06,2848.4,2881.2
2020-05-07,2881.2,2929.8
2020-05-08,2929.8,2930.3
2020-05-11,2930.3,2870.1
2020-05-12,2870.1,2820.0
2020-05-13,2820.0,2852.5
2020-05-14,2852.5,2863.7
2020-05-15,2863.7,2953.9
2020-05-18,2953.9,2922.9
2020-05-19,2922.9,2971.6
2020-05-20,2971.6,2948.5
2020-05-21,2948.5,2955.4
2020-05-22,2955.4,2991.8
2020-05-26,2991.8,3036.1
2020-05-27,3036.1,3029.7
2020-05-28,3029.7,3044.3
2020-05-29,3044.3,3055.7
2020-06-01,3055.7,3080.8
2020-06-02,3080.8,3122.9
2020-06-03,3122.9,3112.3
2020-06-04,3112.3,3193.9
2020-06-05,3193.9,3232.4
2020-06-08,3232.4,3207.2
2020-06-09,3207.2,3190.1
2020-06-10,3190.1,3002.1
2020-06-11,3002.1,3041.3
2020-06-12,3041.3,3066.6
2020-06-15,3066.6,3124.7
2020-06-16,3124.7,3113.5
2020-06-17,3113.5,3115.3
2020-06-18,3115.3,3097.7
2020-06-19,3097.7,3117.9
2020-06-22,3117.9,3131.3
2020-06-23,3131.3,3050.3
2020-06-24,3050.3,3083.8
2020-06-25,3083.8,3009.1
2020-06-26,3009.1,3053.2
2020-06-29,3053.2,3100.3
2020-06-30,3100.3,3115.9
2020-07-01,3115.9,3130.0
2020-07-02,3130.0,3179.7
2020-07-06,3179.7,3145.3
2020-07-07,3145.3,3169.9
2020-07-08,3169.9,3152.1
2020-07-09,3152.1,3185.0
2020-07-10,3185.0,3155.2
2020-07-13,3155.2,3197.5
2020-07-14,3197.5,3226.6
2020-07-15,3226.6,3215.6
2020-07-16,3215.6,3224.7
2020-07-17,3224.7,3251.8
2020-07-20,3251.8,3257.3
2020-07-21,3257.3,3276.0
2020-07-22,3276.0,3235.7
2020-07-23,3235.7,3215.6
2020-07-24,3215.6,3239.4
2020-07-27,3239.4,3218.4
2020-07-28,3218.4,3258.4
2020-07-29,3258.4,3246.2
2020-07-30,3246.2,3271.1
2020-07-31,3271.1,3294.6
2020-08-03,3294.6,3306.5
2020-08-04,3306.5,3327.8
2020-08-05,3327.8,3349.2
2020-08-06,3349.2,3351.3
2020-08-07,3351.3,3360.5
2020-08-10,3360.5,3333.7
2020-08-11,3333.7,3380.3
2020-08-12,3380.3,3373.4
2020-08-13,3373.4,3372.8
2020-08-14,3372.8,3382.0
2020-08-17,3382.0,3389.8
2020-08-18,3389.8,3374.8
2020-08-19,3374.8,3385.5
2020-08-20,3385.5,3397.2
2020-08-21,3397.2,3431.3
2020-08-24,3431.3,3443.6
2020-08-25,3443.6,3478.7
2020-08-26,3478.7,3484.6
2020-08-27,3484.6,3508.0
2020-08-28,3508.0,3500.3
2020-08-31,3500.3,3526.7
2020-09-01,3526.7,3580.8
2020-09-02,3580.8,3455.1
2020-09-03,3455.1,3427.0
2020-09-04,3427.0,3331.8
2020-09-08,3331.8,3399.0
2020-09-09,3399.0,3339.2
2020-09-10,3339.2,3341.0
2020-09-11,3341.0,3383.5
2020-09-14,3383.5,3401.2
2020-09-15,3401.2,3385.5
2020-09-16,3385.5,3357.0
2020-09-17,3357.0,3319.5
2020-09-18,3319.5,3281.1
2020-09-21,3281.1,3315.6
2020-09-22,3315.6,3236.9
2020-09-23,3236.9,3246.6
2020-09-24,3246.6,3298.5
2020-09-25,3298.5,3351.6
2020-09-28,3351.6,3335.5
2020-09-29,3335.5,3363.0
2020-09-30,3363.0,3380.8
2020-10-01,3380.8,3348.4
2020-10-02,3348.4,3408.6
2020-10-05,3408.6,3360.9
2020-10-06,3360.9,3419.4
2020-10-07,3419.4,3446.8
2020-10-08,3446.8,3477.1
2020-10-09,3477.1,3534.2
2020-10-12,3534.2,3511.9
2020-10-13,3511.9,3488.7
2020-10-14,3488.7,3483.3
2020-10-15,3483.3,3483.8
2020-10-16,3483.8,3426.9
2020-10-19,3426.9,3443.1
2020-10-20,3443.1,3435.6
2020-10-21,3435.6,3453.5
2020-10-22,3453.5,3465.4
2020-10-23,3465.4,3401.0
2020-10-26,3401.0,3390.7
2020-10-27,3390.7,3271.0
2020-10-28,3271.0,3310.1
2020-10-29,3310.1,3270.0
2020-10-30,3270.0,3310.2
2020-11-02,3310.2,3369.2
2020-11-03,3369.2,3443.4
2020-11-04,3443.4,3510.4
2020-11-05,3510.4,3509.4
2020-11-06,3509.4,3550.5
2020-11-09,3550.5,3545.5
2020-11-10,3545.5,3572.7
2020-11-11,3572.7,3537.0
2020-11-12,3537.0,3585.2
2020-11-13,3585.2,3626.9
2020-11-16,3626.9,3609.5
2020-11-17,3609.5,3567.8
2020-11-18,3567.8,3581.9
2020-11-19,3581.9,3557.5
2020-11-20,3557.5,3577.6
2020-11-23,3577.6,3635.4
2020-11-24,3635.4,3629.7
2020-11-25,3629.7,3638.3
2020-11-27,3638.3,3621.6
2020-11-30,3621.6,3662.4
2020-12-01,3662.4,3669.0
2020-12-02,3669.0,3666.7
2020-12-03,3666.7,3699.1
2020-12-04,3699.1,3692.0
2020-12-07,3692.0,3702.2
2020-12-08,3702.2,3672.8
2020-12-09,3672.8,3668.1
2020-12-10,3668.1,3663.5
2020-12-11,3663.5,3647.5
2020-12-14,3647.5,3694.6
2020-12-15,3694.6,3701.2
2020-12-16,3701.2,3722.5
2020-12-17,3722.5,3709.4
2020-12-18,3709.4,3694.9
2020-12-21,3694.9,3687.3
2020-12-22,3687.3,3690.0
2020-12-23,3690.0,3703.1
2020-12-24,3703.1,3735.4
2020-12-28,3735.4,3727.0
2020-12-29,3727.0,3732.0
2020-12-30,3732.0,3756.1
2020-12-31,3756.1,3700.7
2021-01-04,3700.7,3726.9
2021-01-05,3726.9,3748.1
2021-01-06,3748.1,3803.8
2021-01-07,3803.8,3824.7
2021-01-08,3824.7,3799.6
2021-01-11,3799.6,3801.2
2021-01-12,3801.2,3809.8
2021-01-13,3809.8,3795.5
2021-01-14,3795.5,3768.2
2021-01-15,3768.2,3798.9
2021-01-19,3798.9,3851.8
2021-01-20,3851.8,3853.1
2021-01-21,3853.1,3841.5
2021-01-22,3841.5,3855.4
2021-01-25,3855.4,3849.6
2021-01-26,3849.6,3750.8
2021-01-27,3750.8,3787.4
2021-01-28,3787.4,3714.2
2021-01-29,3714.2,3773.9
2021-02-01,3773.9,3826.3
2021-02-02,3826.3,3830.2
2021-02-03,3830.2,3871.7
2021-02-04,3871.7,3886.8
2021-02-05,3886.8,3915.6
2021-02-08,3915.6,3911.2
2021-02-09,3911.2,3909.9
2021-02-10,3909.9,3916.4
2021-02-11,3916.4,3934.8
2021-02-12,3934.8,3932.6
2021-02-16,3932.6,3931.3
2021-02-17,3931.3,3914.0
2021-02-18,3914.0,3906.7
2021-02-19,3906.7,3876.5
2021-02-22,3876.5,3881.4
2021-02-23,3881.4,3925.4
2021-02-24,3925.4,3829.3
2021-02-25,3829.3,3811.2
2021-02-26,3811.2,3901.8
2021-03-01,3901.8,3870.3
2021-03-02,3870.3,3819.7
2021-03-03,3819.7,3768.5
2021-03-04,3768.5,3841.9
2021-03-05,3841.9,3821.3
2021-03-08,3821.3,3875.4
2021-03-09,3875.4,3898.8
2021-03-10,3898.8,3939.3
2021-03-11,3939.3,3943.3
2021-03-12,3943.3,3968.9
2021-03-15,3968.9,3962.7
2021-03-16,3962.7,3974.1
2021-03-17,3974.1,3915.5
2021-03-18,3915.5,3913.1
2021-03-19,3913.1,3940.6
2021-03-22,3940.6,3910.5
2021-03-23,3910.5,3889.1
2021-03-24,3889.1,3909.5
2021-03-25,3909.5,3974.5
2021-03-26,3974.5,3971.1
2021-03-29,3971.1,3958.6
2021-03-30,3958.6,3972.9
2021-03-31,3972.9,4019.9
2021-04-01,4019.9,4077.9
2021-04-05,4077.9,4073.9
2021-04-06,4073.9,4079.9
2021-04-07,4079.9,4097.2
2021-04-08,4097.2,4128.8
2021-04-09,4128.8,4128.0
2021-04-12,4128.0,4141.6
2021-04-13,4141.6,4124.7
2021-04-14,4124.7,4170.4
2021-04-15,4170.4,4185.5
2021-04-16,4185.5,4163.3
2021-04-19,4163.3,4134.9
2021-04-20,4134.9,4173.4
2021-04-21,4173.4,4135.0
2021-04-22,4135.0,4180.2
2021-04-23,4180.2,4187.6
2021-04-26,4187.6,4186.7
2021-04-27,4186.7,4183.2
2021-04-28,4183.2,4211.5
2021-04-29,4211.5,4181.2
2021-04-30,4181.2,4192.7
2021-05-03,4192.7,4164.7
2021-05-04,4164.7,4167.6
2021-05-05,4167.6,4201.6
2021-05-06,4201.6,4232.6
2021-05-07,4232.6,4188.4
2021-05-10,4188.4,4152.1
2021-05-11,4152.1,4063.0
2021-05-12,4063.0,4112.5
2021-05-13,4112.5,4173.9
2021-05-14,4173.9,4163.3
2021-05-17,4163.3,4127.8
2021-05-18,4127.8,4115.7
2021-05-19,4115.7,4159.1
2021-05-20,4159.1,4155.9
2021-05-21,4155.9,4197.1
2021-05-24,4197.1,4188.1
2021-05-25,4188.1,4196.0
2021-05-26,4196.0,4200.9
2021-05-27,4200.9,4204.1
2021-05-28,4204.1,4202.0
2021-06-01,4202.0,4208.1
2021-06-02,4208.1,4192.9
2021-06-03,4192.9,4229.9
2021-06-04,4229.9,4226.5
2021-06-07,4226.5,4227.3
2021-06-08,4227.3,4219.6
2021-06-09,4219.6,4239.2
2021-06-10,4239.2,4247.4
2021-06-11,4247.4,4255.1
2021-06-14,4255.1,4246.6
2021-06-15,4246.6,4223.7
2021-06-16,4223.7,4221.9
2021-06-17,4221.9,4166.4
2021-06-18,4166.4,4224.8
2021-06-21,4224.8,4246.4
2021-06-22,4246.4,4241.8
2021-06-23,4241.8,4266.5
2021-06-24,4266.5,4280.7
2021-06-25,4280.7,4290.6
2021-06-28,4290.6,4291.8
2021-06-29,4291.8,4297.5
2021-06-30,4297.5,4319.9
2021-07-01,4319.9,4352.3
2021-07-02,4352.3,4343.5
2021-07-06,4343.5,4358.1
2021-07-07,4358.1,4320.8
2021-07-08,4320.8,4369.6
2021-07-09,4369.6,4384.6
2021-07-12,4384.6,4369.2
2021-07-13,4369.2,4374.3
2021-07-14,4374.3,4360.0
2021-07-15,4360.0,4327.2
2021-07-16,4327.2,4258.5
2021-07-19,4258.5,4323.1
2021-07-20,4323.1,4358.7
2021-07-21,4358.7,4367.5
2021-07-22,4367.5,4411.8
2021-07-23,4411.8,4422.3
2021-07-26,4422.3,4401.5
2021-07-27,4401.5,4400.6
2021-07-28,4400.6,4419.1
2021-07-29,4419.1,4395.3
2021-07-30,4395.3,4387.2
2021-08-02,4387.2,4423.1
2021-08-03,4423.1,4402.7
2021-08-04,4402.7,4429.1
2021-08-05,4429.1,4436.5
2021-08-06,4436.5,4432.4
2021-08-09,4432.4,4436.8
2021-08-10,4436.8,4447.7
2021-08-11,4447.7,4460.8
2021-08-12,4460.8,4468.0
2021-08-13,4468.0,4479.7
2021-08-16,4479.7,4448.1
2021-08-17,4448.1,4400.3
2021-08-18,4400.3,4405.8
2021-08-19,4405.8,4441.7
2021-08-20,4441.7,4479.5
2021-08-23,4479.5,4486.2
2021-08-24,4486.2,4496.2
2021-08-25,4496.2,4470.0
2021-08-26,4470.0,4509.4
2021-08-27,4509.4,4528.8
2021-08-30,4528.8,4522.7
2021-08-31,4522.7,4524.1
2021-09-01,4524.1,4536.9
2021-09-02,4536.9,4535.4
2021-09-03,4535.4,4520.0
2021-09-07,4520.0,4514.1
2021-09-08,4514.1,4493.3
2021-09-09,4493.3,4458.6
2021-09-10,4458.6,4468.7
2021-09-13,4468.7,4443.1
2021-09-14,4443.1,4480.7
2021-09-15,4480.7,4473.8
2021-09-16,4473.8,4433.0
2021-09-17,4433.0,4357.7
2021-09-20,4357.7,4354.2
2021-09-21,4354.2,4395.6
2021-09-22,4395.6,4449.0
2021-09-23,4449.0,4455.5
2021-09-24,4455.5,4443.1
2021-09-27,4443.1,4352.6
2021-09-28,4352.6,4359.5
2021-09-29,4359.5,4307.5
2021-09-30,4307.5,4357.0
2021-10-01,4357.0,4300.5
2021-10-04,4300.5,4345.7
2021-10-05,4345.7,4363.6
2021-10-06,4363.6,4399.8
2021-10-07,4399.8,4391.3
2021-10-08,4391.3,4361.2
2021-10-11,4361.2,4350.6
2021-10-12,4350.6,4363.8
2021-10-13,4363.8,4438.3
2021-10-14,4438.3,4471.4
2021-10-15,4471.4,4486.5
2021-10-18,4486.5,4519.6
2021-10-19,4519.6,4536.2
2021-10-20,4536.2,4549.8
2021-10-21,4549.8,4544.9
2021-10-22,4544.9,4566.5
2021-10-25,4566.5,4574.8
2021-10-26,4574.8,4551.7
2021-10-27,4551.7,4596.4
2021-10-28,4596.4,4605.4
2021-10-29,4605.4,4613.7
2021-11-01,4613.7,4630.6
2021-11-02,4630.6,4660.6
2021-11-03,4660.6,4680.1
2021-11-04,4680.1,4697.5
2021-11-05,4697.5,4701.7
2021-11-08,4701.7,4685.2
2021-11-09,4685.2,4646.7
2021-11-10,4646.7,4649.3
2021-11-11,4649.3,4682.9
2021-11-12,4682.9,4682.8
2021-11-15,4682.8,4700.9
2021-11-16,4700.9,4688.7
2021-11-17,4688.7,4704.5
2021-11-18,4704.5,4698.0
2021-11-19,4698.0,4682.9
2021-11-22,4682.9,4690.7
